seed,average_chr,average_local_rsu_chr,method,method_label,rsu_cache_capacity,mrsu_cache_capacity,frsu_cache_capacity,round,physical_tick_start,physical_tick_end,decision_interval_ticks,chr,local_rsu_chr,round_delay_ms,average_delay_ms,latency_scope,latency_request_count,excluded_not_covered_request_count,mrsu_average_delay_ms,frsu_average_delay_ms,mbs_average_delay_ms,mrsu_average_rate_mbps,frsu_average_rate_mbps,mbs_average_rate_mbps,average_service_distance_m,mrsu_average_distance_m,frsu_average_distance_m,mbs_average_distance_m,mrsu_latency_request_count,frsu_latency_request_count,mbs_latency_request_count,request_count,hit_count,mrsu_hit_count,frsu_hit_count,mbs_miss_count,not_covered_count,not_cached_count,mrsu_position,mrsu_speed,mrsu_covered_count,frsu_covered_count,selected_hotspot_position,motion_policy,path_plan_status,path_plan_solver,decision_request_count,decision_request_source,evaluation_request_count,evaluation_request_source,uses_miss_feedback,cache_update_count,direct_llm_fallback,direct_cache_rank_limit,direct_llm_mrsu_rank_length,direct_llm_frsu_rank_length
42,0.28490035288016147,0.4360648356596128,direct_llm,Direct LLM,250,250,250,5,50,59,10,0.3016344725111441,0.3440677966101695,53.81346999577947,51.36880238152247,rsu_covered_requests_only,590,83,26.7863074074828,32.891509374478886,65.95544144715345,34.5446569143203,26.42274332785254,33.01701397885958,169.04780638800625,78.14509707192086,163.91195325421265,188.14167084188142,74,129,387,673,203,74,129,470,83,387,300.0,25.0,11,42,600.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,673,current_service_window_true_requests,True,0,False,400,400,400
42,0.28490035288016147,0.4360648356596128,direct_llm,Direct LLM,250,250,250,6,60,69,10,0.260932944606414,0.49722222222222223,50.5278067574984,51.36880238152247,rsu_covered_requests_only,360,326,29.59981098435354,32.67756057979484,69.89823092848462,29.539152944251516,26.670432511178653,28.84711636889161,191.1631846616268,102.41838621691319,163.5572630752107,252.58023729508827,101,78,181,686,179,101,78,507,326,181,510.0,21.0,15,29,650.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,686,current_service_window_true_requests,True,0,False,400,400,400
42,0.28490035288016147,0.4360648356596128,direct_llm,Direct LLM,250,250,250,7,70,79,10,0.21720116618075802,0.6535087719298246,43.58169876260341,51.36880238152247,rsu_covered_requests_only,228,458,29.44431234656396,32.364791511010715,69.02593627606082,29.793562813783282,26.484044011119703,29.350567388586214,154.09275658928456,99.31779200656655,148.49070463256507,236.8619161610191,116,33,79,686,149,116,33,537,458,79,750.0,24.0,19,16,850.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,686,current_service_window_true_requests,True,0,False,400,400,398
42,0.28490035288016147,0.4360648356596128,direct_llm,Direct LLM,250,250,250,8,80,89,10,0.34649122807017546,0.4656188605108055,53.8665628348546,51.36880238152247,rsu_covered_requests_only,509,175,30.80003079975447,30.29409857134313,74.04309682717815,28.514772986489888,29.46403009427321,26.82988304629551,226.66942661166306,124.26562523376816,119.94658492779536,316.56317888891283,195,42,272,684,237,195,42,447,175,272,950.0,20.0,29,12,900.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,684,current_service_window_true_requests,True,0,False,400,400,400
42,0.28490035288016147,0.4360648356596128,direct_llm,Direct LLM,250,250,250,9,90,99,10,0.4270986745213549,0.43478260869565216,52.12423773535337,51.36880238152247,rsu_covered_requests_only,667,12,31.070678013027578,31.87194405654767,68.19388660248015,28.035374536914777,26.974367471567703,30.76986177154511,180.5482553571173,125.07230710638771,135.030082752668,221.66368302178853,231,59,377,679,290,231,59,389,12,377,120.0,17.0,32,21,100.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,679,current_service_window_true_requests,True,0,False,400,400,400
42,0.3567345710074191,0.5519672503979987,direct_llm,Direct LLM,300,300,300,0,0,9,10,0.11487481590574374,0.34210526315789475,52.94754168996758,47.69986211298873,rsu_covered_requests_only,228,451,34.6645653177253,30.152366192906637,64.40997569095498,24.49137137501975,28.568223909842988,36.122262686648156,151.63901535492826,200.0,105.25829378625362,167.54604269878106,13,65,150,679,78,13,65,601,451,150,290.0,19.0,1,17,750.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,679,current_service_window_true_requests,True,0,False,400,400,400
42,0.3567345710074191,0.5519672503979987,direct_llm,Direct LLM,300,300,300,1,10,19,10,0.1208955223880597,0.38388625592417064,55.98581518850255,47.69986211298873,rsu_covered_requests_only,211,459,34.169033888940916,34.61427011534724,69.39440387341448,24.87055240181292,24.529312276913952,27.321709080046535,224.5881463658178,188.03692401594273,199.3731086661446,242.65349282142535,27,54,130,670,81,27,54,589,459,130,440.0,15.0,3,13,0.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,670,current_service_window_true_requests,True,0,False,400,400,399
42,0.3567345710074191,0.5519672503979987,direct_llm,Direct LLM,300,300,300,2,20,29,10,0.16444444444444445,0.5260663507109005,48.16555029668898,47.69986211298873,rsu_covered_requests_only,211,464,32.3537908332159,33.00031878608696,65.30282541130661,26.386060192408333,25.892168884059178,32.775331484877704,166.42234690089114,147.01778853407495,163.2841145947772,177.55095800920768,47,64,100,675,111,47,64,564,464,100,550.0,11.0,5,13,100.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,675,current_service_window_true_requests,True,0,False,400,400,400
42,0.3567345710074191,0.5519672503979987,direct_llm,Direct LLM,300,300,300,3,30,39,10,0.37445573294629897,0.5501066098081023,44.249857758494734,47.69986211298873,rsu_covered_requests_only,469,220,31.118746492179785,29.885556717768754,60.8085356130379,28.26070754371543,29.139823212810153,40.33420883574339,116.8412762172123,130.83855833955025,103.98847788362409,110.66975077477848,172,86,211,689,258,172,86,431,220,211,620.0,7.0,18,33,250.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,689,current_service_window_true_requests,True,0,False,400,400,400
42,0.3567345710074191,0.5519672503979987,direct_llm,Direct LLM,300,300,300,4,40,49,10,0.526706231454006,0.6373429084380611,40.40003213860282,47.69986211298873,rsu_covered_requests_only,557,117,29.276156442332688,30.27627130330464,59.54343042363349,29.863123419134435,28.928175794389738,44.872667285911554,98.42473239956256,94.0747484291431,113.853534869357,98.0404938916486,273,82,202,674,355,273,82,319,117,202,650.0,3.0,35,40,450.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,674,current_service_window_true_requests,True,0,False,400,400,399
42,0.3567345710074191,0.5519672503979987,direct_llm,Direct LLM,300,300,300,5,50,59,10,0.5839524517087668,0.6248012718600954,44.25616455749908,47.69986211298873,rsu_covered_requests_only,629,44,29.716478013327325,32.99029106360774,67.59449756466788,29.545379587275363,26.2070952626349,32.08933601698537,151.10330943367322,104.30922502426957,162.74892530726694,213.4269283110749,330,63,236,673,393,330,63,280,44,236,660.0,1.0,42,42,650.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,673,current_service_window_true_requests,True,0,False,400,400,399
42,0.3567345710074191,0.5519672503979987,direct_llm,Direct LLM,300,300,300,6,60,69,10,0.5335276967930029,0.6256410256410256,45.629189800047655,47.69986211298873,rsu_covered_requests_only,585,101,30.528038877917034,28.915752398963246,71.33053813645815,28.739153653605634,30.901007763214086,28.938421306532497,175.38059570376387,118.86853391301193,100.70161214095818,275.05151208300856,303,63,219,686,366,303,63,320,101,219,710.0,5.0,38,29,700.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,686,current_service_window_true_requests,True,0,False,400,400,400
42,0.3567345710074191,0.5519672503979987,direct_llm,Direct LLM,300,300,300,7,70,79,10,0.4679300291545189,0.5651408450704225,52.24524665128497,47.69986211298873,rsu_covered_requests_only,568,118,31.707151068586825,30.84622569682912,79.01313750239741,27.914633265354528,27.937425700307937,22.022696684253727,249.44520568165643,144.0797577376883,116.28186773613825,388.8535553579635,299,22,247,686,321,299,22,365,118,247,800.0,9.0,38,16,850.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,686,current_service_window_true_requests,True,0,False,400,400,400
42,0.3567345710074191,0.5519672503979987,direct_llm,Direct LLM,300,300,300,8,80,89,10,0.38011695906432746,0.5078125,52.74273295554593,47.69986211298873,rsu_covered_requests_only,512,172,32.62241293527398,29.26500566209542,74.04803812805002,26.50218537224477,30.47429449821567,26.804662044942912,230.75940257156284,156.6568738606351,100.25523336814439,316.3908498931237,219,41,252,684,260,219,41,424,172,252,850.0,5.0,31,12,900.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,684,current_service_window_true_requests,True,0,False,400,400,399
42,0.3567345710074191,0.5519672503979987,direct_llm,Direct LLM,300,300,300,9,90,99,10,0.3004418262150221,0.477751756440281,49.70148006398946,47.69986211298873,rsu_covered_requests_only,427,252,30.32382825472902,32.18901812083616,66.64189764997627,29.46808801753759,26.689496979412844,33.55819125018321,167.369410041085,123.26587248040273,143.2358108189217,199.29742555031544,110,94,223,679,204,110,94,475,252,223,940.0,9.0,16,21,100.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,679,current_service_window_true_requests,True,0,False,400,400,400
42,0.40689046663262307,0.5506958250497018,direct_llm,Direct LLM,350,350,350,0,0,9,10,0.14727540500736377,0.43859649122807015,49.88040402789756,47.27568329137448,rsu_covered_requests_only,228,451,34.6645653177253,30.03854818433416,64.91202404057142,24.49137137501975,28.716441557996603,35.51907594493281,149.55276218154484,200.0,104.01582063883787,175.3801045454166,13,87,128,679,100,13,87,579,451,128,290.0,19.0,1,17,750.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,679,current_service_window_true_requests,True,0,False,400,400,400
42,0.40689046663262307,0.5506958250497018,direct_llm,Direct LLM,350,350,350,1,10,19,10,0.15223880597014924,0.4834123222748815,52.54573297552415,47.27568329137448,rsu_covered_requests_only,211,459,34.18015702125372,34.614799173824245,69.4567278269757,24.86188148665486,24.52891092598971,27.27209473025215,220.53854236048988,188.31456168041873,199.3867367386197,243.6841015380256,33,69,109,670,102,33,69,568,459,109,440.0,15.0,3,13,0.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,670,current_service_window_true_requests,True,0,False,400,400,400
42,0.40689046663262307,0.5506958250497018,direct_llm,Direct LLM,350,350,350,2,20,29,10,0.1748148148148148,0.5592417061611374,47.45907018227086,47.27568329137448,rsu_covered_requests_only,211,464,34.56570830928229,33.11886147613704,65.07854646718933,24.56626937919892,25.750202427234854,33.14654369727528,174.9166657975246,199.2067635984696,164.76183897577934,174.0973900332923,37,81,93,675,118,37,81,557,464,93,630.0,19.0,4,13,100.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,675,current_service_window_true_requests,True,0,False,400,400,400
42,0.40689046663262307,0.5506958250497018,direct_llm,Direct LLM,350,350,350,3,30,39,10,0.32075471698113206,0.4702127659574468,45.14284577549238,47.27568329137448,rsu_covered_requests_only,470,219,33.535297785386035,28.36731906956969,59.72064385288864,25.373070535332907,30.815468746111435,42.50642638191147,91.14917991885255,168.20806968350826,80.14499600752619,95.61094112071358,15,206,249,689,221,15,206,468,219,249,780.0,15.0,3,33,250.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,689,current_service_window_true_requests,True,0,False,400,400,399
42,0.40689046663262307,0.5506958250497018,direct_llm,Direct LLM,350,350,350,4,40,49,10,0.42729970326409494,0.5161290322580645,43.74900112177239,47.27568329137448,rsu_covered_requests_only,558,116,32.63178723807084,28.582367277276248,58.861896418063026,26.218574710374046,30.592430719723076,46.25547675850703,93.95365859755327,149.53270544909097,82.34851043729326,88.66552831724677,71,217,270,674,288,71,217,386,116,270,890.0,11.0,8,40,450.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,674,current_service_window_true_requests,True,0,False,400,400,400
42,0.40689046663262307,0.5506958250497018,direct_llm,Direct LLM,350,350,350,5,50,59,10,0.48439821693907875,0.5182829888712241,48.078006816096,47.27568329137448,rsu_covered_requests_only,629,44,29.573722295336815,32.20500686308763,66.10245566944769,29.88459417538574,27.12975452266352,34.03474851667813,162.46340401270794,104.47978337753338,151.0678973013988,191.48333670441787,109,217,303,673,326,109,217,347,44,303,960.0,7.0,13,42,650.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,673,current_service_window_true_requests,True,0,False,400,400,400
42,0.40689046663262307,0.5506958250497018,direct_llm,Direct LLM,350,350,350,6,60,69,10,0.597667638483965,0.597667638483965,47.075747394196256,47.27568329137448,rsu_covered_requests_only,686,0,30.93075772826906,30.55874499352716,71.21829545843428,28.139046111125747,28.940677506014147,28.45298076719296,181.5225001836734,120.31310912702449,123.86441016013919,270.93118428265353,292,118,276,686,410,292,118,276,0,276,990.0,3.0,30,29,700.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,686,current_service_window_true_requests,True,0,False,400,400,400
42,0.40689046663262307,0.5506958250497018,direct_llm,Direct LLM,350,350,350,7,70,79,10,0.6137026239067055,0.6137026239067055,47.44826018020407,47.27568329137448,rsu_covered_requests_only,686,0,27.76230939617044,32.40457051294997,77.5492178604076,32.60810993011761,26.43935320638839,22.853270855848226,198.68039800129716,84.5802769822159,144.16859271204123,364.8831670395422,354,67,265,686,421,354,67,265,0,265,10.0,2.0,39,16,850.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,686,current_service_window_true_requests,True,0,False,400,400,395
42,0.40689046663262307,0.5506958250497018,direct_llm,Direct LLM,350,350,350,8,80,89,10,0.5277777777777778,0.5277777777777778,49.69289222643604,47.27568329137448,rsu_covered_requests_only,684,0,29.008160358757326,31.055407474996148,72.60829871718641,30.330893072134458,28.32102454005079,27.723138695532068,187.85401632572777,90.84790204454336,128.69543080361777,292.52301426757674,329,32,323,684,361,329,32,323,0,323,50.0,4.0,39,12,900.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,684,current_service_window_true_requests,True,0,False,400,400,400
42,0.40689046663262307,0.5506958250497018,direct_llm,Direct LLM,350,350,350,9,90,99,10,0.6229749631811488,0.6341829085457271,45.90612813235763,47.27568329137448,rsu_covered_requests_only,667,12,32.767635276772104,29.86829290275561,69.81194781860454,26.360469613140637,29.493985524873775,28.20101700404036,182.06395668690755,157.10359320362548,105.53609267092759,245.41291694934452,328,95,244,679,423,328,95,256,12,244,70.0,2.0,38,21,100.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,679,current_service_window_true_requests,True,0,False,400,400,400
42,0.4563386663759531,0.6650256849315068,direct_llm,Direct LLM,400,400,400,0,0,9,10,0.22091310751104565,0.6578947368421053,42.77933111985581,43.27488801131069,rsu_covered_requests_only,228,451,34.6645653177253,29.851591008223497,66.71479781347531,24.49137137501975,28.967135108782283,33.01313081649011,142.9836717531497,200.0,102.08489068183533,202.805345098338,15,135,78,679,150,15,135,529,451,78,290.0,19.0,1,17,750.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,679,current_service_window_true_requests,True,0,False,400,400,400
42,0.4563386663759531,0.6650256849315068,direct_llm,Direct LLM,400,400,400,1,10,19,10,0.07164179104477612,0.26229508196721313,60.242245488811044,43.27488801131069,rsu_covered_requests_only,183,487,34.28313992469213,34.5688864024954,69.40653383152072,24.780736999752325,24.56360274282898,27.319954144474693,230.91093210651482,191.53517758306515,198.90799574102604,243.21818287857997,17,31,135,670,48,17,31,622,487,135,450.0,16.0,1,13,0.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,670,current_service_window_true_requests,True,0,False,400,400,400
42,0.4563386663759531,0.6650256849315068,direct_llm,Direct LLM,400,400,400,2,20,29,10,0.2162962962962963,0.6919431279620853,42.76411014873341,43.27488801131069,rsu_covered_requests_only,211,464,33.12194823117218,33.619350035807976,63.717874363155644,25.728142824116908,25.313465143855286,34.67038951854576,165.67296136067563,164.2667696642992,175.7837354784519,152.5305480186589,54,92,65,675,146,54,92,529,464,65,570.0,12.0,4,13,100.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,675,current_service_window_true_requests,True,0,False,400,400,400
42,0.4563386663759531,0.6650256849315068,direct_llm,Direct LLM,400,400,400,3,30,39,10,0.4528301886792453,0.6652452025586354,40.61958429945566,43.27488801131069,rsu_covered_requests_only,469,220,31.3763749583249,30.624636774495563,59.826179819219526,27.54171159283972,28.14249689266399,42.500490906691994,112.62925191292581,129.69601065565388,112.65915398858543,97.70327222506482,137,175,157,689,312,137,175,377,220,157,650.0,8.0,12,33,250.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,689,current_service_window_true_requests,True,0,False,400,400,400
42,0.4563386663759531,0.6650256849315068,direct_llm,Direct LLM,400,400,400,4,40,49,10,0.5519287833827893,0.6678635547576302,39.23255608648368,43.27488801131069,rsu_covered_requests_only,557,117,29.521839578503617,28.476404175781738,59.24495600866026,30.062246594956363,30.78249539187134,45.737242870025746,96.83767422687603,102.3833327194748,83.0955610881672,94.65261152982586,286,86,185,674,372,286,86,302,117,185,700.0,5.0,30,40,450.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,674,current_service_window_true_requests,True,0,False,400,400,400
42,0.4563386663759531,0.6650256849315068,direct_llm,Direct LLM,400,400,400,5,50,59,10,0.6270430906389302,0.670906200317965,40.567008445867835,43.27488801131069,rsu_covered_requests_only,629,44,27.34547249968129,27.560619369861698,67.42543674168485,33.08310433854865,32.49422940000447,32.42404643011455,121.52201514828602,76.6795598643991,80.22417693710662,211.36458210051393,330,92,207,673,422,330,92,251,44,207,750.0,5.0,35,42,650.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,673,current_service_window_true_requests,True,0,False,400,400,400
42,0.4563386663759531,0.6650256849315068,direct_llm,Direct LLM,400,400,400,6,60,69,10,0.6763848396501457,0.7040971168437026,41.49721229875865,43.27488801131069,rsu_covered_requests_only,659,27,28.85227633059804,25.497423104694793,72.72116410458499,30.915800089692038,34.522976448824224,26.85501371230387,148.94697453731288,95.46151620033329,41.572247040097615,294.4543818856928,398,66,195,686,464,398,66,222,27,195,800.0,5.0,40,29,700.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,686,current_service_window_true_requests,True,0,False,400,400,400
42,0.4563386663759531,0.6650256849315068,direct_llm,Direct LLM,400,400,400,7,70,79,10,0.5816326530612245,0.676271186440678,46.48164263690862,43.27488801131069,rsu_covered_requests_only,590,96,30.571986558453453,31.7002669105802,79.29167713926718,28.567464651459495,27.0347057759859,21.70134132856247,207.95752673463153,117.3061131382875,129.44521563137076,392.7528076008058,327,72,191,686,399,327,72,287,96,191,850.0,5.0,37,16,850.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,686,current_service_window_true_requests,True,0,False,400,400,400
42,0.4563386663759531,0.6650256849315068,direct_llm,Direct LLM,400,400,400,8,80,89,10,0.631578947368421,0.6835443037974683,46.07951125360597,43.27488801131069,rsu_covered_requests_only,632,52,33.185377858844845,28.159575331025707,75.68987027102669,25.926157773073186,31.792819764409213,23.998449418634863,211.21579858692354,165.5103348298597,80.74032057540747,339.6091052912397,362,70,200,684,432,362,70,252,52,200,900.0,5.0,38,12,900.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,684,current_service_window_true_requests,True,0,False,400,400,400
42,0.4563386663759531,0.6650256849315068,direct_llm,Direct LLM,400,400,400,9,90,99,10,0.5331369661266568,0.7042801556420234,42.930312968243705,43.27488801131069,rsu_covered_requests_only,514,165,31.902370464461104,31.454779596883803,69.74193854547187,27.37629946407731,27.68085106516655,28.95753732484035,170.17714425837676,145.603185484044,132.13462281417392,245.18323460643134,176,186,152,679,362,176,186,317,165,152,950.0,5.0,22,21,100.0,direct_llm_motion,direct_llm_no_qp_planner,none,680,strict_direct_predicted_history_feedback_signal,679,current_service_window_true_requests,True,0,False,400,400,400
