seed,average_chr,average_local_rsu_chr,method,method_label,rsu_cache_capacity,mrsu_cache_capacity,frsu_cache_capacity,round,physical_tick_start,physical_tick_end,decision_interval_ticks,chr,local_rsu_chr,round_delay_ms,average_delay_ms,latency_scope,latency_request_count,excluded_not_covered_request_count,mrsu_average_delay_ms,frsu_average_delay_ms,mbs_average_delay_ms,mrsu_average_rate_mbps,frsu_average_rate_mbps,mbs_average_rate_mbps,average_service_distance_m,mrsu_average_distance_m,frsu_average_distance_m,mbs_average_distance_m,mrsu_latency_request_count,frsu_latency_request_count,mbs_latency_request_count,request_count,hit_count,mrsu_hit_count,frsu_hit_count,mbs_miss_count,not_covered_count,not_cached_count,mrsu_position,mrsu_speed,mrsu_covered_count,frsu_covered_count,selected_hotspot_id,selected_hotspot_position,lambda_smooth,path_plan_status,path_plan_solver,decision_request_count,evaluation_request_count,decision_request_source,uses_proposed_miss_feedback,decision_policy,fallback_to_topk,fallback_reason,solver_status
7,0.2658035955627927,0.35522446579102135,thompson_sampling,Thompson Sampling,150,150,150,1,10,19,10,0.075,0.32903225806451614,46.133474692865825,54.0610693761531,rsu_covered_requests_only,155,525,33.0428032944481,22.99008300912662,54.38949321921594,25.829307170231854,38.831667309535575,57.872713093432026,60.012403915146805,163.8522001504068,23.724969447239797,34.69113252439599,32,19,104,680,51,32,19,629,525,104,665.0313971742543,30.0,12,12,2,0.0,1.4534003601440577,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,0.35522446579102135,thompson_sampling,Thompson Sampling,150,150,150,2,20,29,10,0.2081513828238719,0.2765957446808511,56.70439871073123,54.0610693761531,rsu_covered_requests_only,517,170,33.9713397149337,31.59306677027923,65.9369672580432,25.079485476909323,27.228609262233242,32.83635771038569,176.21612130420013,179.3689377486847,130.7380196149114,186.0631140577013,58,85,374,687,143,58,85,544,170,374,965.0313971742543,30.0,20,29,4,300.0,1.5431062424969988,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,0.35522446579102135,thompson_sampling,Thompson Sampling,150,150,150,3,30,39,10,0.2958579881656805,0.3115264797507788,51.21942292991145,54.0610693761531,rsu_covered_requests_only,642,34,29.397377917312866,29.03412549140947,61.20131222926227,29.63552995297541,31.81311961738662,45.9580890687627,122.23377727308839,93.87929533028547,112.57952981278399,129.52148241189673,69,131,442,676,200,69,131,476,34,442,265.0313971742544,30.0,21,43,4,400.0,1.2684003601440577,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,0.35522446579102135,thompson_sampling,Thompson Sampling,150,150,150,4,40,49,10,0.30983847283406757,0.3996212121212121,49.309182574901264,54.0610693761531,rsu_covered_requests_only,528,153,28.25751779272493,30.54935266500567,62.7575679029811,31.260065039087497,30.06940300367278,42.48682723865834,131.7762323419144,83.27650578685694,136.81448630336575,150.8850014991051,133,78,317,681,211,133,78,470,153,317,541.0313971742544,18.0,31,38,1,500.0,0.915753301320528,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,0.35522446579102135,thompson_sampling,Thompson Sampling,150,150,150,5,50,59,10,0.28362573099415206,0.4282560706401766,52.58093538388655,54.0610693761531,rsu_covered_requests_only,453,231,29.858313750186895,32.98859063352937,69.08127009799468,29.832210311422653,26.35011917096494,29.47648545022039,189.81980415608228,113.95402244765806,167.66415170708026,237.72878521121413,151,43,259,684,194,151,43,490,231,259,661.0313971742544,0.0,30,31,3,600.0,0.7796003601440575,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,0.35522446579102135,thompson_sampling,Thompson Sampling,150,150,150,6,60,69,10,0.23582089552238805,0.3412526997840173,60.328219309145595,54.0610693761531,rsu_covered_requests_only,463,207,29.832056017135464,30.456669034381676,76.08117771491013,29.264592093099115,29.746340201128703,26.095359977382873,267.69217697374904,104.6202437455994,132.55059535983403,350.15413669353427,136,22,305,670,158,136,22,512,207,305,855.8242068309896,30.0,29,17,3,950.0,1.0683062424969987,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,0.35522446579102135,thompson_sampling,Thompson Sampling,150,150,150,7,70,79,10,0.336231884057971,0.3493975903614458,58.40585296539359,54.0610693761531,rsu_covered_requests_only,664,26,28.052454580216136,31.966002786036224,73.94578439148684,32.55020531557133,27.090725815751085,25.713291936402836,239.41386238792757,86.44845144384702,140.70896919638366,311.0112972208294,148,84,432,690,232,148,84,458,26,432,43.824206830989624,2.0,30,19,3,950.0,0.816546178178537,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,0.35522446579102135,thompson_sampling,Thompson Sampling,150,150,150,8,80,89,10,0.40088757396449703,0.4124809741248097,51.77009820730192,54.0610693761531,rsu_covered_requests_only,657,19,29.05819334502474,28.013243072502107,68.01328667272836,30.63455921525239,31.903573763614308,32.629516219340125,168.69435537610838,95.84305162107253,85.05604221899218,222.91527338606573,161,110,386,676,271,161,110,405,19,386,175.52773481837352,22.309732361342522,30,23,6,0.0,1.9694991193550075,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,0.35522446579102135,thompson_sampling,Thompson Sampling,150,150,150,9,90,99,10,0.4057971014492754,0.4423380726698262,49.24269018768449,54.0610693761531,rsu_covered_requests_only,633,57,28.80697587390037,32.94650430241646,64.24447086678477,30.45581504924938,26.020876857017463,35.44945015142487,140.33898165310157,87.84455572248561,157.70276847741513,161.59406195569284,177,103,353,690,280,177,103,410,57,353,329.83746717971604,0.0,29,35,3,250.0,0.7865198270890557,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,0.39890154597233524,thompson_sampling,Thompson Sampling,200,200,200,0,0,9,10,0.1172106824925816,0.20308483290488433,62.791194686487565,52.05671606309839,rsu_covered_requests_only,389,285,26.425007107029177,33.66283714154222,70.86796722525223,33.83988806651858,25.32594960526465,27.336385688733795,238.62239118150293,65.45466532030933,174.1239079617056,264.87438785351287,28,51,310,674,79,28,51,595,285,310,352.1857636281724,30.0,16,25,6,50.0,1.9585294117647054,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,0.39890154597233524,thompson_sampling,Thompson Sampling,200,200,200,1,10,19,10,0.09411764705882353,0.4129032258064516,43.543681609102606,52.05671606309839,rsu_covered_requests_only,155,525,31.816750367328794,23.72792325306949,54.2800635725398,26.90916107592513,37.914342569133495,58.045643235924665,57.136345685148875,137.06485131739984,32.238481994578194,33.17715865849992,36,28,91,680,64,36,28,616,525,91,652.1857636281725,30.0,12,12,2,0.0,1.3965702719892583,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,0.39890154597233524,thompson_sampling,Thompson Sampling,200,200,200,2,20,29,10,0.19359534206695778,0.2602739726027397,57.086342218997814,52.05671606309839,rsu_covered_requests_only,511,176,34.15120256840321,31.99697271563452,65.55504503175679,24.928453951180963,26.847081479078053,33.29080433101413,174.9413276332277,183.57063132546205,138.65945144316595,180.22197631231114,63,70,378,687,133,63,70,554,176,378,952.1857636281725,30.0,21,29,6,350.0,1.5880408602245524,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,0.39890154597233524,thompson_sampling,Thompson Sampling,200,200,200,3,30,39,10,0.2958579881656805,0.3115264797507788,51.07936744227203,52.05671606309839,rsu_covered_requests_only,642,34,29.13243731526276,28.999975680206312,61.045468117246045,30.29876433627931,31.76406081933798,46.513922619830076,120.33642911474755,93.24794198355046,110.61730695919081,127.95659282314995,82,118,442,676,200,82,118,476,34,442,252.18576362817248,30.0,21,43,3,450.0,1.2692173308127874,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,0.39890154597233524,thompson_sampling,Thompson Sampling,200,200,200,4,40,49,10,0.3274596182085169,0.42234848484848486,48.62362612780611,52.05671606309839,rsu_covered_requests_only,528,153,28.52333610665513,31.4985408220123,62.62731511117107,30.894286221841508,28.53341609065655,42.87316431446663,130.92793186172025,86.32625647904278,147.64019540218936,149.2652562774372,152,71,305,681,223,152,71,458,153,305,540.1857636281725,22.0,31,38,1,500.0,0.8589232131657286,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,0.39890154597233524,thompson_sampling,Thompson Sampling,200,200,200,5,50,59,10,0.32748538011695905,0.49448123620309054,50.708980210763194,52.05671606309839,rsu_covered_requests_only,453,231,31.731828964571346,32.87635864275966,69.05187354398016,27.434567409139866,26.54064832956103,29.658096384355805,192.57706144453348,141.64349224192887,166.67321922715666,237.5893387983912,180,44,229,684,224,180,44,460,231,229,590.1857636281725,0.0,31,31,5,550.0,0.6568761543421993,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,0.39890154597233524,thompson_sampling,Thompson Sampling,200,200,200,6,60,69,10,0.21343283582089553,0.43730886850152906,53.47251086511243,52.05671606309839,rsu_covered_requests_only,327,343,29.15839145177887,29.28705664644351,72.34643363618542,31.03642346635883,31.626728194401192,29.203690712879354,214.26852973922206,106.47964741254741,123.65478727524136,295.0522563539409,111,32,184,670,143,111,32,527,343,184,753.4427091154826,13.81423637182752,23,17,5,700.0,0.7824643896363168,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,0.39890154597233524,thompson_sampling,Thompson Sampling,200,200,200,7,70,79,10,0.3652173913043478,0.417910447761194,55.75947157516052,52.05671606309839,rsu_covered_requests_only,603,87,29.715169936464758,31.49343282787521,74.01211225466824,29.4672922650022,27.58205474247933,25.832622069166714,229.1828478594984,103.04758423337957,132.66887626918273,312.3150778726929,164,88,351,690,252,164,88,438,87,351,968.6996546027926,10.0,28,19,4,900.0,0.8169950663851668,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,0.39890154597233524,thompson_sampling,Thompson Sampling,200,200,200,8,80,89,10,0.4408284023668639,0.4414814814814815,50.57493262636645,52.05671606309839,rsu_covered_requests_only,675,1,29.01343931892693,28.243661888128234,67.85713147257447,30.587834719575003,31.53665882908009,33.04260981295053,163.75054812877346,94.59915620632052,86.79177792597636,220.83430953909507,181,117,377,676,298,181,117,378,1,377,179.87490999141232,30.0,30,23,7,950.0,1.9742198607810755,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,0.39890154597233524,thompson_sampling,Thompson Sampling,200,200,200,9,90,99,10,0.5,0.5450236966824644,45.62512076685999,52.05671606309839,rsu_covered_requests_only,633,57,28.71398544581545,32.73887714794972,63.98260831640898,30.556204026177706,26.250843032999118,36.061825692167226,133.73123691887398,86.73246166991588,154.22267444483813,158.16147484769732,209,136,288,690,345,209,136,345,57,288,337.8749099914123,0.0,29,35,3,250.0,0.7073390875993991,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,0.49557165861513686,thompson_sampling,Thompson Sampling,250,250,250,0,0,9,10,0.142433234421365,0.2467866323907455,61.18656194052338,48.92520498098696,rsu_covered_requests_only,389,285,26.275526336482976,33.55682272863887,71.10908869160313,33.97893608595014,25.414673844156184,27.086903590004066,235.00460272181414,62.79777782403151,171.7302144187978,268.748550018423,35,61,293,674,96,35,61,578,285,293,352.1857636281724,30.0,16,25,6,50.0,1.9585294117647054,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,0.49557165861513686,thompson_sampling,Thompson Sampling,250,250,250,1,10,19,10,0.08676470588235294,0.38064516129032255,44.427447471044744,48.92520498098696,rsu_covered_requests_only,155,525,32.20385176380603,23.745219871813628,54.05452363911664,26.60054862667897,37.41148351937324,59.4223069394483,57.38775756914681,146.4791647371317,28.8705912393654,32.03580695493099,35,24,96,680,59,35,24,621,525,96,652.1857636281725,30.0,12,12,2,0.0,1.3362761543421993,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,0.49557165861513686,thompson_sampling,Thompson Sampling,250,250,250,2,20,29,10,0.24163027656477437,0.324853228962818,54.980154428010295,48.92520498098696,rsu_covered_requests_only,511,176,34.22587155769011,31.390923151666613,65.64008696646559,24.859959099115432,27.416609776257467,33.11775551944852,173.28118778069808,185.0383528123629,126.86935639926544,181.44979157958977,84,82,345,687,166,84,82,521,176,345,952.1857636281725,30.0,21,29,5,300.0,1.49362909551867,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,0.49557165861513686,thompson_sampling,Thompson Sampling,250,250,250,3,30,39,10,0.386094674556213,0.40654205607476634,48.08268529703327,48.92520498098696,rsu_covered_requests_only,642,34,30.482149194677294,28.869466074944008,60.94820340355287,28.68177558655347,32.10044537803899,46.113236812397,119.738374247631,114.98234253155032,110.37983717735662,125.30373592885951,70,191,381,676,261,70,191,415,34,381,212.18576362817248,14.0,17,43,7,150.0,0.8909820366951404,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,0.49557165861513686,thompson_sampling,Thompson Sampling,250,250,250,4,40,49,10,0.3920704845814978,0.5056818181818182,46.36264704520542,48.92520498098696,rsu_covered_requests_only,528,153,28.04176776094946,31.57185020551066,63.50871999707561,31.777008992734995,28.16607083245838,40.845245129833636,135.8847729490554,84.40039091122408,145.31692933926314,161.01189352220612,149,118,261,681,267,149,118,414,153,261,488.1857636281725,30.0,28,38,2,550.0,0.9773938014010227,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,0.49557165861513686,thompson_sampling,Thompson Sampling,250,250,250,5,50,59,10,0.3932748538011696,0.5523613963039015,48.0323029040518,48.92520498098696,rsu_covered_requests_only,487,197,28.889037310591434,33.052515808125484,70.58452147643222,30.54196497826492,26.203530273263862,28.315888321227813,176.2833430852732,92.01008960469656,166.71522095509152,261.08159001487417,213,56,218,684,269,213,56,415,197,218,776.1857636281725,22.0,34,31,3,750.0,0.9182996837539639,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,0.49557165861513686,thompson_sampling,Thompson Sampling,250,250,250,6,60,69,10,0.5328358208955224,0.5475460122699386,51.2059567810568,48.92520498098696,rsu_covered_requests_only,652,18,30.36993750253128,30.885128397877008,76.31628704788008,28.851044121286524,29.18041093223302,24.96005632436533,223.97324095230678,115.67461988365777,136.64800879398308,350.76715412819885,297,60,295,670,357,297,60,313,18,295,21.256945487310077,11.81423637182752,39,17,4,950.0,0.8068408602245523,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,0.49557165861513686,thompson_sampling,Thompson Sampling,250,250,250,7,70,79,10,0.49130434782608695,0.5678391959798995,49.18927584294356,48.92520498098696,rsu_covered_requests_only,597,93,30.876695238738282,31.015045663283086,73.22166170137622,28.099283037416317,28.427524343901588,26.104533765453652,199.31167497960845,120.4671688068853,132.19340170524063,300.40991057318837,284,55,258,690,339,284,55,351,93,258,259.0278778209355,30.0,35,19,7,800.0,1.7211895002782613,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,0.49557165861513686,thompson_sampling,Thompson Sampling,250,250,250,8,80,89,10,0.4378698224852071,0.6379310344827587,42.88898866561553,48.92520498098696,rsu_covered_requests_only,464,212,30.225378967131107,32.08930065602899,64.8349354216736,29.713381539269427,27.081738830827778,36.055061780066595,145.28319222771256,125.48726264730882,148.85485590232656,175.57167186095018,263,33,168,676,296,263,33,380,212,168,559.0278778209355,30.0,31,23,3,50.0,1.6120872882445485,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,0.49557165861513686,thompson_sampling,Thompson Sampling,250,250,250,9,90,99,10,0.5101449275362319,0.6482504604051565,42.144874999604895,48.92520498098696,rsu_covered_requests_only,543,147,32.535169605440316,29.929106869060384,62.55648086635441,26.580479380624332,29.36693060665595,38.1519666222443,130.80562087986945,154.36101427066166,106.5073085632835,137.00214054741923,154,198,191,690,352,154,198,338,147,191,859.0278778209355,30.0,20,35,7,100.0,1.3650284647151367,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,0.5748624974536566,thompson_sampling,Thompson Sampling,300,300,300,0,0,9,10,0.1543026706231454,0.26735218508997427,60.35948730663718,46.08141629994163,rsu_covered_requests_only,389,285,26.09358369940191,33.520132888757736,71.1958200330712,34.30250094194288,25.448556876915774,26.99642521193201,232.3880211291683,61.60068054717308,171.00704891093903,270.1419714633664,40,64,285,674,104,40,64,570,285,285,352.1857636281724,30.0,16,25,6,50.0,1.9585294117647054,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,0.5748624974536566,thompson_sampling,Thompson Sampling,300,300,300,1,10,19,10,0.10588235294117647,0.4645161290322581,42.4372633706471,46.08141629994163,rsu_covered_requests_only,155,525,32.370262459856825,24.23670148963133,54.305914173347304,26.4111046552191,36.569556739870265,58.43283981009192,63.53772575659736,148.81517711903408,32.80961249189935,34.28714226229458,40,32,83,680,72,40,32,608,525,83,652.1857636281725,30.0,12,12,2,0.0,1.3362761543421993,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,0.5748624974536566,thompson_sampling,Thompson Sampling,300,300,300,2,20,29,10,0.32751091703056767,0.44031311154598823,51.122636627395416,46.08141629994163,rsu_covered_requests_only,511,176,34.295724172743796,31.600909694603978,65.42532662154372,24.794381875707433,27.215089756270835,33.418714383298024,169.489003160579,186.36914076480613,130.83791729685962,178.1498328491344,112,113,286,687,225,112,113,462,176,286,952.1857636281725,30.0,21,29,3,200.0,1.2724526249304344,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,0.5748624974536566,thompson_sampling,Thompson Sampling,300,300,300,3,30,39,10,0.47337278106508873,0.4984423676012461,45.157099493131014,46.08141629994163,rsu_covered_requests_only,642,34,30.63609176333766,28.740000173953486,60.94815424680064,28.477289526846075,32.16942752077675,46.59547354461011,118.18841963565197,116.96008544399862,107.31154455321617,126.33090375707995,89,231,322,676,320,89,231,356,34,322,212.18576362817248,14.0,17,43,7,150.0,0.8909820366951404,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,0.5748624974536566,thompson_sampling,Thompson Sampling,300,300,300,4,40,49,10,0.45080763582966227,0.5814393939393939,44.369933055064365,46.08141629994163,rsu_covered_requests_only,528,153,28.501082434093334,32.38958683214452,63.73954605114729,30.651901660642626,27.32572594666026,40.3526552038039,138.43069396423732,80.93726136094031,159.39570578888234,164.33476752154505,155,152,221,681,307,155,152,374,153,221,464.1857636281725,18.0,24,38,3,400.0,0.8147467425774935,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,0.5748624974536566,thompson_sampling,Thompson Sampling,300,300,300,5,50,59,10,0.4415204678362573,0.6666666666666666,42.9808927625927,46.08141629994163,rsu_covered_requests_only,453,231,28.896215151598724,33.0079088162467,69.59815170057446,30.641055755204604,26.299845956177084,28.550090987665975,153.639257018485,94.21401168387158,167.00594103509127,245.01199952201972,245,57,151,684,302,245,57,382,231,151,712.1857636281725,14.0,31,31,0,650.0,0.7165585072833757,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,0.5748624974536566,thompson_sampling,Thompson Sampling,300,300,300,6,60,69,10,0.5,0.6285178236397748,47.14370260604402,46.08141629994163,rsu_covered_requests_only,533,137,29.01622850824499,29.902507145738426,77.5140215658956,30.438445935406484,30.40506245221723,24.373621273977808,201.44348985827682,96.19909264208675,122.76747939033235,370.51819266277795,268,67,198,670,335,268,67,335,137,198,964.1857636281725,18.0,35,17,1,900.0,0.7809232131657288,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,0.5748624974536566,thompson_sampling,Thompson Sampling,300,300,300,7,70,79,10,0.5869565217391305,0.6347962382445141,46.862473559014994,46.08141629994163,rsu_covered_requests_only,638,52,31.186416131125746,30.990303925609926,74.16779067605457,27.925939905562615,28.41365043978938,25.121400983846257,195.9865228427909,127.24634077925796,130.7128327995985,314.4588502176736,337,68,233,690,405,337,68,285,52,233,238.01493238832677,30.0,38,19,5,850.0,1.7736173308127878,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,0.5748624974536566,thompson_sampling,Thompson Sampling,300,300,300,8,80,89,10,0.5369822485207101,0.7021276595744681,41.37063632575987,46.08141629994163,rsu_covered_requests_only,517,159,31.031674408458997,31.36283476914464,65.62922617786741,28.460908038206853,27.952702507495836,34.92314594771452,150.49624080525004,134.38501789931496,137.54236480964946,187.40657765925678,311,52,154,676,363,311,52,313,159,154,538.0149323883268,30.0,33,23,0,200.0,1.724109999659881,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,0.5748624974536566,thompson_sampling,Thompson Sampling,300,300,300,9,90,99,10,0.563768115942029,0.716390423572744,40.017295333098986,46.08141629994163,rsu_covered_requests_only,543,147,32.13699181745566,30.417057442182095,62.24576557752857,26.828431307191035,28.4949609253102,38.378564633007095,128.04329257145258,144.3726368559465,111.01480401926595,131.8505283075657,181,208,154,690,389,181,208,301,147,154,838.0149323883268,30.0,21,35,7,100.0,1.3923452937775282,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,0.6231884057971014,thompson_sampling,Thompson Sampling,350,350,350,0,0,9,10,0.16913946587537093,0.2930591259640103,59.338685369061665,44.300764876587316,rsu_covered_requests_only,389,285,26.134670973057045,33.5925308764702,71.23201376109446,34.226046159615784,25.39078965613777,26.946127114329983,229.16055777050008,61.845225223979995,172.7324425640481,270.6977574571858,45,69,275,674,114,45,69,560,285,275,352.1857636281724,30.0,16,25,6,50.0,1.9585294117647054,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,0.6231884057971014,thompson_sampling,Thompson Sampling,350,350,350,1,10,19,10,0.12794117647058822,0.5612903225806452,40.114894839455964,44.300764876587316,rsu_covered_requests_only,155,525,32.095044831897795,24.53444733052702,54.044698783614734,26.683597724051136,36.18901951807479,58.768989923365496,71.33888814430345,143.71888051090485,36.41833501298267,30.80739793161389,54,33,68,680,87,54,33,593,525,68,652.1857636281725,30.0,12,12,2,0.0,1.3362761543421993,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,0.6231884057971014,thompson_sampling,Thompson Sampling,350,350,350,2,20,29,10,0.33624454148471616,0.4520547945205479,50.97798604547571,44.300764876587316,rsu_covered_requests_only,511,176,34.3619071471428,31.698738739875285,65.86565428839026,24.747075821332626,27.125496339240883,33.07616843862685,173.1283333812314,188.12016982066868,132.79513561700554,185.26115489460364,107,124,280,687,231,107,124,456,176,280,952.1857636281725,30.0,21,29,3,200.0,1.2724526249304344,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,0.6231884057971014,thompson_sampling,Thompson Sampling,350,350,350,3,30,39,10,0.5266272189349113,0.5545171339563862,43.0642883183121,44.300764876587316,rsu_covered_requests_only,642,34,28.983886022506663,28.947407683024096,60.62142657160954,30.87132121292185,31.974608845502313,47.75471515793083,113.57916943619136,95.43238713333272,111.2349853114488,122.96180417482046,117,239,286,676,356,117,239,320,34,286,252.18576362817248,30.0,21,43,4,450.0,1.2442173308127873,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,0.6231884057971014,thompson_sampling,Thompson Sampling,350,350,350,4,40,49,10,0.4698972099853157,0.6060606060606061,42.510043837463996,44.300764876587316,rsu_covered_requests_only,528,153,27.684849057834438,33.4556883557748,63.07073781029232,32.89266471742556,26.179617233507948,42.32784795655183,127.7055337095875,85.67301804921576,178.31124065003456,156.2954807319559,239,81,208,681,320,239,81,361,153,208,512.1857636281725,14.0,30,38,0,450.0,0.7086290955186698,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,0.6231884057971014,thompson_sampling,Thompson Sampling,350,350,350,5,50,59,10,0.47953216374269003,0.6735112936344969,42.842300254706316,44.300764876587316,rsu_covered_requests_only,487,197,28.900708337219097,33.85065174987093,70.0145960716281,30.641605032378997,25.293074466728704,29.075947407103452,154.32786446218086,93.31892098770453,179.49652717340376,252.54091819902092,277,51,159,684,328,277,51,356,197,159,776.1857636281725,22.0,33,31,3,750.0,0.887099683753964,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.4608593461828175,0.6231884057971014,thompson_sampling,Thompson Sampling,350,350,350,6,60,69,10,0.6358208955223881,0.6533742331288344,46.12495591481529,44.300764876587316,rsu_covered_requests_only,652,18,30.07801073856532,30.488983190295514,76.2509005644461,29.660968011609253,29.678740246795122,25.144621592475687,197.8862362778565,114.5527829889141,130.7097093828685,350.1762231481863,359,67,226,670,426,359,67,244,18,226,48.18576362817248,18.0,39,17,6,0.0,0.9483114484598464,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
