seed,average_chr,average_local_rsu_chr,method,method_label,rsu_cache_capacity,mrsu_cache_capacity,frsu_cache_capacity,round,physical_tick_start,physical_tick_end,decision_interval_ticks,chr,local_rsu_chr,round_delay_ms,average_delay_ms,mrsu_average_delay_ms,frsu_average_delay_ms,mbs_average_delay_ms,mrsu_average_rate_mbps,frsu_average_rate_mbps,mbs_average_rate_mbps,average_service_distance_m,mrsu_average_distance_m,frsu_average_distance_m,mbs_average_distance_m,mrsu_latency_request_count,frsu_latency_request_count,mbs_latency_request_count,request_count,hit_count,mrsu_hit_count,frsu_hit_count,mbs_miss_count,not_covered_count,not_cached_count,mrsu_position,mrsu_speed,mrsu_covered_count,frsu_covered_count,selected_hotspot_id,selected_hotspot_position,lambda_smooth,path_plan_status,path_plan_solver,decision_request_count,evaluation_request_count,decision_request_source,uses_proposed_miss_feedback,uses_content_level_feedback,uses_predicted_content_demands,decision_policy,action_id,mrsu_cache_policy,frsu_cache_policy
7,0.3940906760943741,0.5400402414486921,dqn,DQN,250,250,250,7,70,79,10,0.4753623188405797,0.4753623188405797,52.992282375549955,47.29647638235784,30.53928620979718,30.961612531452452,73.28160117458064,28.697363738662656,28.312181614674138,26.28431325931421,214.52978058973127,118.54961150436347,126.70880627517487,300.4358946940753,281,47,362,690,328,281,47,362,0,362,174.3396734528185,22.779441611768064,41,19,5,150.0,1.1079475533413585,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,85,selected_hotspot_history,frsu_only_history
7,0.3940906760943741,0.5400402414486921,dqn,DQN,250,250,250,8,80,89,10,0.4526627218934911,0.5406360424028268,47.27586586125739,47.29647638235784,31.22727426592034,32.64293809380436,65.93513950511127,27.99436284597933,26.607786666026634,34.79521328374425,161.93865085766254,132.6442418441358,159.05845307593302,192.14900580536911,264,42,260,676,306,264,42,370,110,260,465.16387234234685,30.0,35,23,2,100.0,1.9221722000215402,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,40,mrsu_current_plus_hotspot_history,frsu_current_history
7,0.3940906760943741,0.5400402414486921,dqn,DQN,250,250,250,9,90,99,10,0.43333333333333335,0.551660516605166,45.5774939503873,47.29647638235784,31.050977895777574,31.489036269873644,63.25518916665,28.47210515042475,27.504405142977483,36.58356793156323,138.58834693809476,133.68941475324007,129.7312993507749,146.39170209093533,190,109,243,690,299,190,109,391,148,243,765.1638723423468,30.0,27,35,6,150.0,1.673195129220255,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,102,selected_hotspot_history,frsu_current_plus_frsu_only_history
7,0.44383407527925084,0.5996430696014278,dqn,DQN,300,300,300,0,0,9,10,0.3367952522255193,0.583547557840617,47.25280675797342,45.093414836999195,26.631386473562603,34.32587225950675,71.01859650908011,33.92967815766645,24.783436978882147,27.08168999030172,186.43535337170977,73.26118669951371,189.50596113550588,267.52239161554525,119,108,162,674,227,119,108,447,285,162,350.5000979696063,30.0,16,25,6,50.0,2.0180144557823123,fallback: No module named 'cvxpy',heuristic,,674,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,108,global_history,frsu_current_history
7,0.44383407527925084,0.5996430696014278,dqn,DQN,300,300,300,1,10,19,10,0.14558823529411766,0.6387096774193548,39.52257949043117,45.093414836999195,31.894762898035587,23.88109738809275,54.43848123590601,26.855078950320944,37.13620095612119,57.60134232992275,94.50257808626436,139.21398269492292,30.50300537975546,34.87187660223717,89,10,56,680,99,89,10,581,525,56,650.5000979696063,30.0,12,12,6,200.0,1.850587117537471,fallback: No module named 'cvxpy',heuristic,,680,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,108,global_history,frsu_current_history
7,0.44383407527925084,0.5996430696014278,dqn,DQN,300,300,300,2,20,29,10,0.438136826783115,0.589041095890411,46.129094116094365,45.093414836999195,34.22391344383436,31.54024773930884,65.22510473214112,24.85632181130097,27.301262487046284,33.53202900724646,163.81302181356867,184.82663213909186,130.48816722772037,174.83549425607154,142,159,210,687,301,142,159,386,176,210,950.5000979696063,30.0,21,29,4,300.0,1.5597622876054982,fallback: No module named 'cvxpy',heuristic,,687,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,70,selected_hotspot_history,frsu_current_plus_frsu_only_history
7,0.44383407527925084,0.5996430696014278,dqn,DQN,300,300,300,3,30,39,10,0.5636094674556213,0.5934579439252337,41.82514037365648,45.093414836999195,29.423248116658492,27.762553733441326,61.373410775597215,29.9934187469131,33.665044410778876,46.04462249614384,112.03051670468085,99.10928248856074,96.96727995843175,132.75551597932088,154,227,261,676,381,154,227,295,34,261,250.0,29.49990203039374,21,43,0,250.0,0.9580786141361105,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,14,global_history,frsu_current_plus_frsu_only_history
7,0.44383407527925084,0.5996430696014278,dqn,DQN,300,300,300,4,40,49,10,0.49632892804698975,0.6401515151515151,41.426032513982406,45.093414836999195,28.314560540524468,32.52637211772622,62.844252152874155,31.372121809267032,27.438479773381587,42.62622256726154,122.4073491582869,84.49581909588066,166.03517459739788,152.9426785686176,252,86,190,681,338,252,86,343,153,190,550.0,30.0,31,38,6,650.0,1.2373256802721089,fallback: No module named 'cvxpy',heuristic,,681,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,97,mrsu_current_history,frsu_only_history
7,0.44383407527925084,0.5996430696014278,dqn,DQN,300,300,300,5,50,59,10,0.4093567251461988,0.6073752711496746,45.19629865866332,45.093414836999195,29.665807162181277,34.25851674703148,68.68851256879104,29.906636641736608,24.842456766925572,29.92801766993678,160.4566579235021,108.82451234922142,186.83045024316678,231.27917761977693,259,21,181,684,280,259,21,404,223,181,678.0,0.0,32,31,3,600.0,0.755221088435374,fallback: No module named 'cvxpy',heuristic,,684,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,51,mrsu_current_history,global_history
7,0.44383407527925084,0.5996430696014278,dqn,DQN,300,300,300,6,60,69,10,0.417910447761194,0.5668016194331984,49.6385752313127,45.093414836999195,29.15146362027494,28.67672693643583,76.52844086251112,30.340543591918486,32.13697788333713,25.554540490163927,210.7174725017847,97.70259697838807,108.96782677960209,356.58703518451796,242,38,214,670,280,242,38,390,176,214,877.2901797323606,30.0,31,17,3,950.0,1.0247947278911562,fallback: No module named 'cvxpy',heuristic,,670,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,55,selected_hotspot_history,global_history
7,0.44383407527925084,0.5996430696014278,dqn,DQN,300,300,300,7,70,79,10,0.5811594202898551,0.5811594202898551,48.54065708255796,45.093414836999195,30.432202375168707,30.761097866205525,73.59750037913183,28.844814648383984,28.515910250993656,25.997370732284597,196.53436766299097,117.3199017556148,123.64125746210499,305.11359994936447,340,61,289,690,401,340,61,289,0,289,177.29017973236068,30.0,41,19,6,850.0,1.994284671109836,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,107,mrsu_current_plus_hotspot_history,global_history
7,0.44383407527925084,0.5996430696014278,dqn,DQN,300,300,300,8,80,89,10,0.5088757396449705,0.5951557093425606,45.26590263028519,45.093414836999195,30.467384980064416,32.937733925956884,66.55647834847612,28.932788482952304,26.380894392933342,33.8686473737655,155.77635717026922,118.95930594644614,165.19344676293355,201.20697009791743,300,44,234,676,344,300,44,332,98,234,335.2901797323607,0.0,36,23,3,250.0,0.7784725962799038,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,51,mrsu_current_history,global_history
7,0.44383407527925084,0.5996430696014278,dqn,DQN,300,300,300,9,90,99,10,0.5405797101449276,0.626890756302521,43.00571771317974,45.093414836999195,29.780845774276035,33.39687765232079,63.87394558405076,29.505741922614916,25.744776938308245,35.55314292054929,133.71956043396284,106.7506117907527,170.42245138381548,155.2270160992474,290,83,222,690,373,290,83,317,95,222,452.2464749715475,21.26478095257943,35,35,3,250.0,1.8810445350554144,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,51,mrsu_current_history,global_history
7,0.4661100124931714,0.6397340318355833,dqn,DQN,350,350,350,0,0,9,10,0.35756676557863504,0.6195372750642674,45.57791383314655,43.85975346145631,25.960476102641646,34.43569377630689,71.22337700171754,35.00502913772004,24.692715987336648,26.864127334890934,179.90513526224512,67.01014136555473,192.02496849143208,270.82447678424427,131,110,148,674,241,131,110,433,285,148,361.5258127192354,30.0,16,25,3,850.0,1.6302508503401358,fallback: No module named 'cvxpy',heuristic,,674,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,56,mrsu_current_plus_hotspot_history,frsu_current_history
7,0.4661100124931714,0.6397340318355833,dqn,DQN,350,350,350,1,10,19,10,0.1514705882352941,0.6645161290322581,39.26634974885835,43.85975346145631,32.494019739108005,23.604847340680358,54.390228883253776,26.319377043157637,37.32269487457414,57.947321445379195,104.6018032740798,152.09524735009182,25.99763270589411,34.7777918627863,93,10,52,680,103,93,10,577,525,52,661.5258127192353,30.0,12,12,5,200.0,1.8114875319003683,fallback: No module named 'cvxpy',heuristic,,680,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,84,selected_hotspot_history,frsu_current_history
7,0.4661100124931714,0.6397340318355833,dqn,DQN,350,350,350,2,20,29,10,0.4847161572052402,0.6516634050880626,44.22934357625025,43.85975346145631,34.06386175466913,31.65480056903133,65.88592996830577,24.992220616501935,27.189595009429954,32.990693324902665,164.17056961329752,181.3057910801228,132.59240246274834,185.480019230911,138,195,178,687,333,138,195,354,176,178,961.5258127192353,30.0,20,29,1,50.0,1.0546125319003683,fallback: No module named 'cvxpy',heuristic,,687,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,19,mrsu_current_history,global_history
7,0.4661100124931714,0.6397340318355833,dqn,DQN,350,350,350,3,30,39,10,0.6375739644970414,0.6713395638629284,39.22040881601403,43.85975346145631,29.015515607963167,27.731129824005432,61.76987323391967,30.234017728420543,33.76765243876048,44.461884289962,108.3356560946714,90.25326010539442,96.8351430458352,136.53748286270448,151,280,211,676,431,151,280,245,34,211,261.5258127192353,30.0,21,43,1,300.0,0.9917383822405041,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,19,mrsu_current_history,global_history
7,0.4661100124931714,0.6397340318355833,dqn,DQN,350,350,350,4,40,49,10,0.49632892804698975,0.6401515151515151,42.819150516024216,43.85975346145631,30.67736180349866,33.650060830945755,62.29092692181806,28.231010236032258,25.896110361637895,43.7282768771847,143.33156974384994,116.39195883816231,180.60755407816802,145.29087255164805,202,136,190,681,338,202,136,343,153,190,437.31931096535277,0.4741872807646814,27,38,5,350.0,0.8002417836010485,fallback: No module named 'cvxpy',heuristic,,681,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,84,selected_hotspot_history,frsu_current_history
7,0.4661100124931714,0.6397340318355833,dqn,DQN,350,350,350,5,50,59,10,0.42543859649122806,0.6524663677130045,44.227377640278156,43.85975346145631,29.14131784718314,34.25905472943498,68.65415472211642,30.428221294088104,24.98760901283973,30.013140961509905,168.7531612987922,98.13354466049289,190.34570605356936,231.1355703140314,173,118,155,684,291,173,118,393,238,155,618.4868967175165,30.0,24,31,7,850.0,1.2253241814593272,fallback: No module named 'cvxpy',heuristic,,684,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,116,selected_hotspot_history,frsu_current_history
7,0.4661100124931714,0.6397340318355833,dqn,DQN,350,350,350,6,60,69,10,0.44925373134328356,0.6093117408906883,46.76467216373998,43.85975346145631,27.975000907002155,29.393994557670055,75.79673580728077,32.20093206266784,31.171734608454834,26.78086724171447,189.12200960663887,84.2436433285366,118.20155951835757,346.1787212682213,264,37,193,670,301,264,37,369,176,193,918.4868967175165,30.0,32,17,7,50.0,1.3109245172604258,fallback: No module named 'cvxpy',heuristic,,670,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,116,selected_hotspot_history,frsu_current_history
7,0.4661100124931714,0.6397340318355833,dqn,DQN,350,350,350,7,70,79,10,0.6173913043478261,0.6173913043478261,47.16454788242924,43.85975346145631,30.491891322931714,30.95576661958296,73.95394106448838,29.16243123665386,28.38113038319724,25.65271172085415,193.97815597980664,120.4291807893788,128.378916399957,310.70213558751374,361,65,264,690,426,361,65,264,0,264,194.52280683077925,18.017955056631305,41,19,5,150.0,1.0014984968522627,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,82,mrsu_current_history,frsu_current_plus_frsu_only_history
7,0.4661100124931714,0.6397340318355833,dqn,DQN,350,350,350,8,80,89,10,0.5384615384615384,0.6431095406360424,43.90635601062966,43.85975346145631,31.120001358099636,33.373922027402,66.53426704407887,28.14306942763432,25.928492336659442,33.780700888109656,158.9137099048677,131.51991300510224,173.3478950700103,200.61522839552617,327,37,202,676,364,327,37,312,110,202,468.3563380193936,30.0,35,23,4,50.0,1.7781067456778101,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,77,global_history,frsu_only_history
7,0.4661100124931714,0.6397340318355833,dqn,DQN,350,350,350,9,90,99,10,0.5028985507246376,0.6402214022140221,42.89476239832241,43.85975346145631,31.154457757965115,31.81866300992191,63.384554657158716,28.2855578065996,26.91460026625702,36.310271905214876,139.065612000293,134.74804280919494,132.5006337252156,148.10864164757805,229,118,195,690,347,229,118,343,148,195,768.3563380193937,30.0,27,35,6,150.0,1.6076078490101624,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,102,selected_hotspot_history,frsu_current_plus_frsu_only_history
7,0.5244338254584731,0.6672272047832586,dqn,DQN,400,400,400,0,0,9,10,0.36053412462908013,0.6246786632390745,45.15833614109697,42.92142535458976,24.858184137324805,34.561515247601015,71.50192417236887,37.248536532192766,24.588231632656296,26.7313935701764,179.07761764435017,58.45606447728793,194.89081563762534,275.17587305283183,131,112,146,674,243,131,112,431,285,146,366.37239553558084,30.0,16,25,1,800.0,1.4502423469387753,fallback: No module named 'cvxpy',heuristic,,674,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,16,mrsu_current_history,frsu_current_history
7,0.5244338254584731,0.6672272047832586,dqn,DQN,400,400,400,1,10,19,10,0.15735294117647058,0.6903225806451613,39.17197654066614,42.92142535458976,32.56760397764895,25.05712377173977,54.36362872526126,26.246979690441155,35.15302745790002,57.95180143531985,114.34491559533198,153.47277743503443,39.795167777580254,34.22724084791951,104,3,48,680,107,104,3,573,525,48,666.3723955355808,30.0,12,12,3,0.0,1.3870237089329964,fallback: No module named 'cvxpy',heuristic,,680,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,59,mrsu_current_plus_hotspot_history,global_history
7,0.5244338254584731,0.6672272047832586,dqn,DQN,400,400,400,2,20,29,10,0.5094614264919942,0.6769825918762089,43.22838560106038,42.92142535458976,33.93463496339018,31.538510494465132,65.67635259658167,25.10061524380934,27.289424156923815,33.143692558821954,160.12355186181048,178.23123204963943,129.96672271072705,181.99819478046163,143,207,167,687,350,143,207,337,170,167,966.3723955355808,30.0,19,29,4,300.0,1.49395398104184,fallback: No module named 'cvxpy',heuristic,,687,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,64,mrsu_current_history,frsu_current_history
7,0.5244338254584731,0.6672272047832586,dqn,DQN,400,400,400,3,30,39,10,0.643491124260355,0.677570093457944,39.17263330142806,42.92142535458976,29.885184895308125,27.534224421326805,61.69941872300882,29.366417245821836,34.04133872289786,45.03402581365633,111.14826472378795,105.9324971569507,94.77992104969312,136.38638820203656,170,265,207,676,435,170,265,241,34,207,242.37239553558084,18.0,20,43,4,200.0,0.9507822123343572,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,68,selected_hotspot_history,frsu_current_history
7,0.5244338254584731,0.6672272047832586,dqn,DQN,400,400,400,4,40,49,10,0.5418502202643172,0.6988636363636364,39.49476686397178,42.92142535458976,28.389871248554314,33.16983117231164,62.44061748822247,31.356431644967735,26.571641062427247,43.269246377269276,121.43410122798947,88.41542999761833,174.72552361261808,147.03624515375662,275,94,159,681,369,275,94,312,153,159,528.0612076518624,30.0,31,38,4,600.0,1.1065612939670102,fallback: No module named 'cvxpy',heuristic,,681,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,68,selected_hotspot_history,frsu_current_history
7,0.5244338254584731,0.6672272047832586,dqn,DQN,400,400,400,5,50,59,10,0.5877192982456141,0.6813559322033899,43.89439914526278,42.92142535458976,29.804809675586345,33.791849276922974,72.91934014281823,29.922304570395735,25.456273250954357,26.779906151447822,175.77059790938497,111.16754213510923,179.12575310171178,295.11422264872283,350,52,188,684,402,350,52,282,94,188,824.0758309537699,26.014623301907456,40,31,4,800.0,1.0036692395763882,fallback: No module named 'cvxpy',heuristic,,684,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,68,selected_hotspot_history,frsu_current_history
7,0.5244338254584731,0.6672272047832586,dqn,DQN,400,400,400,6,60,69,10,0.6358208955223881,0.6533742331288344,45.13441524769117,42.92142535458976,29.29597034475308,31.184381333199227,74.44605601938422,30.53923994748273,28.803690899554216,26.81756170430344,183.9333953127155,104.65977908457114,140.9210058536325,322.93154032687704,361,65,226,670,426,361,65,244,18,226,982.0758309537699,0.0,37,17,1,900.0,0.6791223381274459,fallback: No module named 'cvxpy',heuristic,,670,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,28,global_history,frsu_current_history
7,0.5244338254584731,0.6672272047832586,dqn,DQN,400,400,400,7,70,79,10,0.6304347826086957,0.6322674418604651,45.76629274317922,42.92142535458976,28.939777506521303,31.530712361978065,73.49907831573951,30.425525610414287,27.51073219620733,26.143013215319154,177.15541440979806,93.0617243390324,132.20981544930174,303.63932160695833,318,117,253,690,435,318,117,255,2,253,97.9982507175971,21.07680359342314,35,19,3,950.0,1.8978209775832284,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,57,mrsu_current_plus_hotspot_history,frsu_only_history
7,0.5244338254584731,0.6672272047832586,dqn,DQN,400,400,400,8,80,89,10,0.613905325443787,0.6414219474497682,44.425210030636904,42.92142535458976,30.818779404092602,30.931968916619077,68.72380477406875,28.59392727150944,28.19070844757222,31.756083825933956,163.49817717014787,124.12438295058713,124.59056688077365,233.7629674068385,332,83,232,676,415,332,83,261,29,232,359.5444262866699,15.848142095556625,38,23,5,300.0,0.9231677502575998,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,82,mrsu_current_history,frsu_current_plus_frsu_only_history
7,0.5244338254584731,0.6672272047832586,dqn,DQN,400,400,400,9,90,99,10,0.563768115942029,0.7150735294117647,40.754452208277975,42.92142535458976,31.685978730663283,32.54730620893108,63.25777555532182,27.438821111857628,26.417132986923622,36.60040019967254,142.67648967867734,139.79064304095365,151.48807724262826,146.44753721930627,343,46,155,690,389,343,46,301,146,155,624.3123442920897,30.0,34,35,7,100.0,1.6888464975280095,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,113,mrsu_current_history,frsu_only_history
42,0.1409402350859047,0.21105970478078873,dqn,DQN,50,50,50,0,0,9,10,0.07511045655375552,0.2236842105263158,57.67919747264935,59.96005181472762,34.13334762631926,30.64943299179658,65.19187082654864,24.899321012889022,28.120789047916983,34.95605993202609,168.86188122783437,186.5501538340023,115.89169402099228,178.5356728106977,14,37,177,679,51,14,37,628,451,177,357.48991036510176,30.0,4,17,5,700.0,1.768796768707483,fallback: No module named 'cvxpy',heuristic,,679,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
42,0.1409402350859047,0.21105970478078873,dqn,DQN,50,50,50,1,10,19,10,0.05970149253731343,0.2564102564102564,59.190970914521166,59.96005181472762,28.280082600338822,34.596917480112715,69.63207602700564,30.729267836525537,24.54219790837823,27.11625469116556,206.8522941894299,77.7858848761189,200.0,247.1436727414723,36,4,116,670,40,36,4,630,514,116,657.4899103651018,30.0,13,13,5,50.0,1.9121253614233267,fallback: No module named 'cvxpy',heuristic,,670,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
42,0.1409402350859047,0.21105970478078873,dqn,DQN,50,50,50,2,20,29,10,0.1288888888888889,0.18550106609808104,64.46740905438509,59.96005181472762,29.428016732020136,31.519284705772577,72.26692551750529,29.768647847725703,27.24667020211206,26.732536077085403,254.13306727900036,99.71307665802813,129.20656319442384,286.75415138455935,54,33,382,675,87,54,33,588,206,382,957.4899103651018,30.0,19,13,5,200.0,1.7171253614233268,fallback: No module named 'cvxpy',heuristic,,675,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
42,0.1409402350859047,0.21105970478078873,dqn,DQN,50,50,50,3,30,39,10,0.21190130624092887,0.21190130624092887,57.544106166431455,59.96005181472762,31.22311552457746,27.821528318503034,65.05345082744401,27.83851775321561,31.221666011412925,36.76864746389739,160.02204028269784,127.29635499058075,66.63834382000104,176.52913572177536,77,69,543,689,146,77,69,543,0,543,158.07558064476802,5.146417569916494,26,33,5,50.0,1.1265981505389733,fallback: No module named 'cvxpy',heuristic,,689,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
42,0.1409402350859047,0.21105970478078873,dqn,DQN,50,50,50,4,40,49,10,0.20919881305637983,0.20919881305637983,55.953146004070874,59.96005181472762,31.15128263317654,31.921126950792015,62.41746714106123,27.90959339347408,27.040940167487324,39.9173195150932,137.01058994623975,125.92903750274606,138.20318649043062,138.39920329025054,74,67,533,674,141,74,67,533,0,533,365.49404342191303,30.0,30,40,0,450.0,1.3553308267944546,fallback: No module named 'cvxpy',heuristic,,674,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,13,global_history,frsu_only_history
42,0.1409402350859047,0.21105970478078873,dqn,DQN,50,50,50,5,50,59,10,0.18573551263001487,0.22893772893772893,57.75932358399941,59.96005181472762,31.107961180059302,33.662420646781186,65.44186714874307,28.25709937856913,25.517566808351976,34.10831735990264,173.29943304486855,132.1132545333417,176.2425185282895,181.54494440385392,87,38,421,673,125,87,38,548,127,421,499.08828168525207,0.0,36,42,5,400.0,1.0525745802862068,fallback: No module named 'cvxpy',heuristic,,673,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
42,0.1409402350859047,0.21105970478078873,dqn,DQN,50,50,50,6,60,69,10,0.11661807580174927,0.2222222222222222,58.98328650857392,59.96005181472762,31.145207670077365,31.862680672707683,66.90114966944142,28.078443006155734,27.32721416265334,33.41604379191321,191.4686848296345,131.4426780677245,145.875680244229,207.89732236706925,66,14,280,686,80,66,14,606,326,280,567.749556883068,0.0,28,29,5,550.0,1.0667804719044105,fallback: No module named 'cvxpy',heuristic,,686,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
42,0.1409402350859047,0.21105970478078873,dqn,DQN,50,50,50,7,70,79,10,0.07725947521865889,0.2324561403508772,60.036642002184315,59.96005181472762,29.70971678753026,33.001994756904224,69.05205077162603,29.365548375850583,25.93889267271571,29.351281256163333,208.48982591098968,102.92603700522763,162.63447986167265,237.38985348983186,44,9,175,686,53,44,9,633,458,175,722.6815022818364,28.169444617957915,19,16,3,900.0,1.419978297140447,fallback: No module named 'cvxpy',heuristic,,686,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,53,selected_hotspot_history,frsu_only_history
42,0.1409402350859047,0.21105970478078873,dqn,DQN,50,50,50,8,80,89,10,0.15058479532163743,0.19731800766283525,66.21923980177507,59.96005181472762,30.3295513348778,28.343607837520725,75.14603853454899,29.079238804691613,31.9648945390418,25.278125906120778,289.1861350012545,117.4729099516881,87.77927079459211,332.95635514817917,81,22,419,684,103,81,22,581,162,419,950.3437778672698,9.332078738695241,31,12,4,850.0,1.161219829346538,fallback: No module named 'cvxpy',heuristic,,684,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,79,global_history,global_history
42,0.1409402350859047,0.21105970478078873,dqn,DQN,50,50,50,9,90,99,10,0.19440353460972018,0.19790104947526238,61.698846965101616,59.96005181472762,28.889394627054507,30.00761857367417,69.69774305309734,30.39589822734067,29.363742272992774,28.697364536406614,214.72020982439938,88.9149209275673,107.99888331509727,244.11915536562452,86,46,535,679,132,86,46,547,12,535,184.5977589035483,23.526499043988082,37,21,1,150.0,1.2358073404732297,fallback: No module named 'cvxpy',heuristic,,679,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,23,selected_hotspot_history,global_history
42,0.23440240625490966,0.3076181292189007,dqn,DQN,100,100,100,0,0,9,10,0.0898379970544919,0.2675438596491228,56.03114657586455,57.514664716475224,34.09879825472021,30.866062506667333,64.87474468817639,24.92789451137169,27.91574033234739,35.26463059373706,164.41373920842472,185.75193181659,120.18782875989793,173.50132413261443,18,43,167,679,61,18,43,618,451,167,361.8506271110376,30.0,4,17,6,650.0,1.6200382653061225,fallback: No module named 'cvxpy',heuristic,,679,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,106,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
42,0.23440240625490966,0.3076181292189007,dqn,DQN,100,100,100,1,10,19,10,0.08358208955223881,0.358974358974359,54.97737870628771,57.514664716475224,28.175900609912823,34.596917480112715,69.66515559674765,30.848030132086734,24.54219790837823,27.090013883258568,190.03801921536177,76.01840449155695,200.0,247.6899236852703,51,5,100,670,56,51,5,614,514,100,661.8506271110376,30.0,13,13,6,100.0,1.8962013276127938,fallback: No module named 'cvxpy',heuristic,,670,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,106,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
42,0.23440240625490966,0.3076181292189007,dqn,DQN,100,100,100,2,20,29,10,0.17629629629629628,0.2510548523206751,61.582463362044024,57.514664716475224,29.423607033892814,31.584667834329505,72.11288705283863,29.960475327778823,27.198240482834546,26.855248394610477,240.85102413092147,101.77683936626518,130.67786693101192,284.1323927417369,78,41,355,675,119,78,41,556,201,355,961.8506271110376,30.0,20,13,6,250.0,1.6930168038032702,fallback: No module named 'cvxpy',heuristic,,675,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,106,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
42,0.23440240625490966,0.3076181292189007,dqn,DQN,100,100,100,3,30,39,10,0.3193033381712627,0.3193033381712627,53.80307192130562,57.514664716475224,31.41804775330783,27.8721191461051,65.0822530801572,27.700399722039034,31.243482689062617,36.80184744074959,153.11226107440487,130.91273236687874,69.04979997279641,177.11178847791498,117,103,469,689,220,117,103,469,0,469,185.0746678364535,8.064011635833078,31,33,6,100.0,1.094092484075379,fallback: No module named 'cvxpy',heuristic,,689,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,106,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
